is_open,stars,American,Mexican,Italian,Japanese,Chinese,Thai,Mediterranean,French,Vietnamese,Greek,Indian,Korean,Hawaiian,African,Spanish,Middle Eastern,Other,age,review_count_16_19,review_normalized,pos,neg,neutral,pos_norm,neg_norm,neutral_norm,bi_goodfood_text,bi_goodloc_text,bi_bad_text,Delivery,RestaurantsPriceRange2,OutdoorSeating,HasTV,Touristy,Hipster,Romantic,Divey,Intimate,Trendy,Upscale,Classy,Casual,Alc_None_served,Alc_beer_and_wine,Alc_full_bar,open_breakfast,open_lunch,open_dinner,open_hours_meals,displayed_open_hours,is_crowded,is_chain,operation_years
1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,3.92,44,5,2,3.38,0.38,0.15,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,0,0
1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,1.67,10,4,1,1.11,0.44,0.11,4,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76,9.5,59,6,11,7.38,0.75,1.38,13,6,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0
1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,379,94.75,264,68,47,66,17,11.75,129,71,35,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,1,1,0,0
1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,80,16,69,8,3,13.8,1.6,0.6,13,7,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,0,0,0
0,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,1.67,7,7,1,0.78,0.78,0.11,6,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,1,1
1,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,105,11.67,23,72,10,2.56,8,1.11,23,9,13,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,1,0
0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,1.6,7,1,0,1.4,0.2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1
1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,34,2.62,20,9,5,1.54,0.69,0.38,7,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,1,0
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,29,2.64,16,9,4,1.45,0.82,0.36,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,1,1,0
1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,15,1.36,10,3,2,0.91,0.27,0.18,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,1,1,1,0
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,23,3.83,9,7,7,1.5,1.17,1.17,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,1,0
1,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,205,41,170,16,19,34,3.2,3.8,43,24,8,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0
1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,13,2.17,5,8,0,0.83,1.33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,0.88,4,3,0,0.5,0.38,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0
1,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57,14.25,33,17,7,8.25,4.25,1.75,6,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,0
0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,6.25,19,4,2,4.75,1,0.5,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,0,0,3
1,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,83,10.38,55,20,8,6.88,2.5,1,19,18,7,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,1,0
1,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,75,9.38,41,25,9,5.12,3.12,1.12,9,13,6,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,1,0
1,3.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,124,31,73,32,19,18.25,8,4.75,21,8,6,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,0,0
1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,1.6,8,0,0,1.6,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,0,0,0
1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,6,4,0,1.2,0.8,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,49,3.77,27,12,10,2.08,0.92,0.77,8,4,3,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3,1,1,0,0
0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0.45,3,2,0,0.27,0.18,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,56,4.31,38,11,7,2.92,0.85,0.54,15,8,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,47,6.71,24,20,3,3.43,2.86,0.43,11,12,4,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3,1,0,1,0
1,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,65,5.42,36,24,5,3,2,0.42,19,10,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0.89,4,4,0,0.44,0.44,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,0,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,0.62,2,3,0,0.25,0.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,0,0,2
1,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,68,5.23,48,15,5,3.69,1.15,0.38,23,15,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,0,0
1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0.5,0,1,1,0,0.25,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,4.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,103,34.33,84,11,8,28,3.67,2.67,22,15,3,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,1,0,0,3
1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0.6,3,0,0,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,2.67,13,17,2,1.08,1.42,0.17,9,5,6,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,1,0
1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,4.67,15,10,3,2.5,1.67,0.5,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,1,0
1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,53,3.79,19,22,12,1.36,1.57,0.86,8,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,1,0
1,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,2.46,21,8,3,1.62,0.62,0.23,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,1,0
0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,0.86,4,1,1,0.57,0.14,0.14,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,18,3,8,7,3,1.33,1.17,0.5,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,0,0
1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,566,70.75,384,95,87,48,11.88,10.88,150,94,51,0,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0
1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,137,13.7,114,15,8,11.4,1.5,0.8,13,24,5,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0
1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,511,102.2,196,233,82,39.2,46.6,16.4,128,89,54,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,0,1,0
1,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,316,35.11,169,86,61,18.78,9.56,6.78,70,31,23,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,1,1,0
1,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,279,39.86,134,94,51,19.14,13.43,7.29,55,39,36,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,1,0
0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,12.33,17,15,5,5.67,5,1.67,9,1,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,0,2
1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,119,13.22,99,11,9,11,1.22,1,15,7,6,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,0,0
0,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,16,8,7,4,5,3.5,2,2.5,3,1,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1
1,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,125,15.62,71,39,15,8.88,4.88,1.88,37,26,14,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,1,0
1,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,264,33,163,72,29,20.38,9,3.62,76,54,26,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,1,1,0
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,79,15.8,59,12,8,11.8,2.4,1.6,21,11,1,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,0,0
1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,160,16,104,42,14,10.4,4.2,1.4,32,22,9,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1,1,0,0
0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,11,3.67,8,2,1,2.67,0.67,0.33,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,2
1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,75,18.75,68,3,4,17,0.75,1,6,8,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,0,0
1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,111,8.54,96,6,9,7.38,0.46,0.69,26,13,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,1,0,0
0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,0.2,2,0,0,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,101,25.25,72,22,7,18,5.5,1.75,9,12,4,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0
1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,137,34.25,80,32,25,20,8,6.25,14,19,11,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0
1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,177,11.8,80,64,33,5.33,4.27,2.2,45,22,19,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,1,0
1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,367,91.75,278,60,29,69.5,15,7.25,72,75,21,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1,1,1,0
1,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,253,23,116,100,37,10.55,9.09,3.36,63,38,22,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1,1,1,0
1,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,117,14.62,71,41,5,8.88,5.12,0.62,25,16,5,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,0,0
0,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,117,9,66,37,14,5.08,2.85,1.08,21,9,9,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,2
1,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,297,29.7,198,65,34,19.8,6.5,3.4,77,56,30,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,1,1,0,0
1,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,296,21.14,166,84,46,11.86,6,3.29,82,54,25,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0
1,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,524,37.43,324,120,80,23.14,8.57,5.71,98,102,46,1,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,3,1,1,1,0
1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,293,32.56,215,42,36,23.89,4.67,4,88,59,22,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,0,0
1,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,253,16.87,151,71,31,10.07,4.73,2.07,179,42,18,1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,2,1,1,0,0
1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,176,13.54,66,94,16,5.08,7.23,1.23,25,21,9,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,38,2.92,25,10,3,1.92,0.77,0.23,2,6,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0
1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,54,4.15,25,17,12,1.92,1.31,0.92,15,9,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,0,0
1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13,72,5.54,22,43,7,1.69,3.31,0.54,16,10,11,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,1,0
1,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,55,9.17,21,25,9,3.5,4.17,1.5,13,6,3,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,1,0
1,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,87,17.4,32,51,4,6.4,10.2,0.8,22,10,10,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,1,0
1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,49,4.08,24,19,6,2,1.58,0.5,2,3,3,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,1,0
1,3,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,12,56,4.67,21,27,8,1.75,2.25,0.67,9,3,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,1,0
1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,68,6.8,27,32,9,2.7,3.2,0.9,16,7,8,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,1,0
1,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,4.5,22,4,1,3.67,0.67,0.17,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1,1,0,0
0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,31,6.2,16,11,4,3.2,2.2,0.8,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,3
0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,2.83,7,8,2,1.17,1.33,0.33,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,3
0,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,4,0.4,4,0,0,0.4,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,9,43,2,0,8.6,0.4,0,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,0,0
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,15,1.36,2,11,2,0.18,1,0.18,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0
1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,130,13,85,29,16,8.5,2.9,1.6,30,24,6,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,1,0
1,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,182,20.22,117,45,20,13,5,2.22,39,26,16,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,1,0
1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,346,24.71,273,43,30,19.5,3.07,2.14,75,62,12,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1,1,1,0
0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,2,4,3,1,1,0.75,0.25,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
1,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133,22.17,76,41,16,12.67,6.83,2.67,28,16,7,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,1,0
0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,36,2.57,13,18,5,0.93,1.29,0.36,6,7,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,1,2
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,49,4.45,37,9,3,3.36,0.82,0.27,9,9,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,0,0
1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,93,6.64,63,18,12,4.5,1.29,0.86,14,26,5,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,1,0,0
1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,5,19,1,0,4.75,0.25,0,6,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,0,0
1,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,113,8.69,75,23,15,5.77,1.77,1.15,35,5,6,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,0,0
1,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,140,9.33,83,40,17,5.53,2.67,1.13,41,22,11,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,1,1,0
1,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,231,16.5,147,53,31,10.5,3.79,2.21,54,35,13,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,2,1,1,1,0
0,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,45,7.5,32,5,8,5.33,0.83,1.33,6,6,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,0,1
0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,6,62,10.33,49,5,8,8.17,0.83,1.33,14,11,4,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,2
1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,53,4.42,47,4,2,3.92,0.33,0.17,6,7,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,1,0,0
1,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,41,5.86,23,12,6,3.29,1.71,0.86,2,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
1,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,4.14,16,8,5,2.29,1.14,0.71,7,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,1,0,0
0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,41,3.73,16,21,4,1.45,1.91,0.36,10,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,0,3
1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,147,9.8,127,12,8,8.47,0.8,0.53,23,13,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0
0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0.27,2,1,0,0.18,0.09,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,0,2
1,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,2.8,7,3,4,1.4,0.6,0.8,5,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,0,0
1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,1.82,4,16,0,0.36,1.45,0,3,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,0,0
1,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0.75,2,6,1,0.17,0.5,0.08,2,0,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,1,1,0,0
1,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,48,4,25,12,11,2.08,1,0.92,10,9,7,0,2,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,2,1,1,0,0
1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,65,4.64,51,10,4,3.64,0.71,0.29,3,9,4,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1,1,0,0
1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,66,5.5,57,4,5,4.75,0.33,0.42,11,9,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1,1,0,0
1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,204,34,173,16,15,28.83,2.67,2.5,25,25,5,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,2,1,1,1,0
1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.33,1,0,0,0.33,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,1,0
1,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,62,10.33,30,24,8,5,4,1.33,5,5,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0
0,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,34,11.33,28,4,2,9.33,1.33,0.67,3,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,2
1,3.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9,144,16,84,38,22,9.33,4.22,2.44,39,21,10,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2,1,1,1,0
1,3.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,13,92,7.08,46,34,12,3.54,2.62,0.92,12,13,7,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,1,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0.75,0,3,0,0,0.75,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,0,1
1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,2.55,22,5,1,2,0.45,0.09,3,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
